,Movie Name,Star1,Star2,Star3,Star4,Genre1,Genre2,Genre3,Gross Collection,Certification,votes
1074,The Legend of Tarzan, Alexander Skarsgård, Rory J Saper, Christian Stevens, Christoph Waltz,Action, Adventure, Drama,126.64,PG-13 ,"181,427"
1075,Men in Black II, Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle,Action, Adventure, Comedy,190.42,PG-13 ,"387,142"
1076,The Karate Kid, Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han,Action, Drama, Family,176.59,PG ,"193,525"
1077,300: Rise of an Empire, Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson,Action, Drama,Nan,106.58,R ,"307,976"
1078,Deep Impact, Robert Duvall, Téa Leoni, Elijah Wood, Morgan Freeman,Action, Drama, Sci-Fi,140.46,PG-13 ,"183,370"
1079,Austin Powers in Goldmember, Mike Myers, Beyoncé, Seth Green, Michael York,Action, Adventure, Comedy,213.31,PG-13 ,"215,984"
1080,Cold Pursuit, Liam Neeson, Laura Dern, Micheál Neeson, Michael Eklund,Action, Comedy, Crime,32.14,R ,"72,536"
1081,Dracula Untold, Luke Evans, Dominic Cooper, Sarah Gadon, Art Parkinson,Action, Drama, Fantasy,56.28,PG-13 ,"201,302"
1082,Total Recall, Colin Farrell, Bokeem Woodbine, Bryan Cranston, Kate Beckinsale,Action, Adventure, Sci-Fi,58.88,PG-13 ,"259,893"
1083,Knowing, Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson,Action, Mystery, Sci-Fi,79.96,PG-13 ,"240,545"
1084,Alien: Resurrection, Sigourney Weaver, Winona Ryder, Dominique Pinon, Ron Perlman,Action, Horror, Sci-Fi,47.75,R ,"254,341"
1085,Dick Tracy, Warren Beatty, Madonna, Al Pacino, Charlie Korsmo,Action, Comedy, Crime,103.74,PG ,"63,790"
1086,Transcendence, Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy,Action, Drama, Sci-Fi,23.02,PG-13 ,"233,461"
1087,Kung Pow: Enter the Fist, Steve Oedekerk, Fei Lung, Leo Lee, Ling-Ling Hsieh,Action, Comedy,Nan,16.03,PG-13 ,"47,400"
1088,Hitman, Timothy Olyphant, Dougray Scott, Olga Kurylenko, Robert Knepper,Action, Crime, Thriller,39.69,R ,"173,908"
1089,Reign of Fire, Matthew McConaughey, Christian Bale, Izabella Scorupco, Gerard Butler,Action, Adventure, Fantasy,43.06,PG-13 ,"140,818"
1090,Kate, Mary Elizabeth Winstead, Woody Harrelson, Miku Patricia Martineau, Tadanobu Asano,Action, Adventure, Crime,Nan,R ,"65,996"
1091,3 Days to Kill, Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard,Action, Drama, Thriller,30.70,PG-13 ,"95,549"
1092,The Cannonball Run, Burt Reynolds, Roger Moore, Farrah Fawcett, Dom DeLuise,Action, Comedy, Sport,72.18,PG ,"38,140"
1093,Inferno, Tom Hanks, Felicity Jones, Irrfan Khan, Ben Foster,Action, Adventure, Crime,34.34,PG-13 ,"182,364"
1094,47 Ronin, Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano,Action, Drama, Fantasy,38.36,PG-13 ,"165,261"
1095,Small Soldiers, Kirsten Dunst, Gregory Smith, David Cross, Jay Mohr,Action, Adventure, Comedy,54.68,PG-13 ,"102,425"
1096,Spenser Confidential, Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger,Action, Comedy, Crime,Nan,R ,"92,721"
1097,Maze Runner: The Death Cure, Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster,Action, Adventure, Sci-Fi,58.03,PG-13 ,"149,717"
1098,In the Shadow of the Moon, Boyd Holbrook, Cleopatra Coleman, Bokeem Woodbine, Michael C. Hall,Action, Crime, Mystery,Nan,TV-MA ,"56,502"
1099,American Assassin, Dylan O'Brien, Michael Keaton, Sanaa Lathan, Taylor Kitsch,Action, Thriller,Nan,36.25,R ,"85,763"
1100,Walking Tall, Dwayne Johnson, Ashley Scott, Johnny Knoxville, Michael Bowen,Action, Crime,Nan,46.44,PG-13 ,"83,917"
1101,Rush Hour 3, Jackie Chan, Chris Tucker, Max von Sydow, Hiroyuki Sanada,Action, Comedy, Crime,140.13,PG-13 ,"175,170"
1102,Time Trap, Reiley McClendon, Cassidy Gifford, Brianne Howey, Olivia Draguicevich,Action, Adventure, Mystery,Nan,Not Rated ,"39,933"
1103,The Divergent Series: Insurgent, Shailene Woodley, Ansel Elgort, Theo James, Kate Winslet,Action, Adventure, Sci-Fi,130.18,PG-13 ,"245,420"
1104,Eraser, Arnold Schwarzenegger, Vanessa Williams, James Caan, James Coburn,Action, Crime, Thriller,101.30,R ,"114,951"
1105,The Losers, Idris Elba, Zoe Saldana, Jeffrey Dean Morgan, Chris Evans,Action, Adventure, Comedy,23.58,PG-13 ,"104,640"
1106,Parker, Jason Statham, Jennifer Lopez, Michael Chiklis, Nick Nolte,Action, Crime, Thriller,17.62,R ,"125,904"
1107,Deliver Us from Evil, Eric Bana, Edgar Ramírez, Olivia Munn, Chris Coy,Action, Adventure, Crime,30.58,R ,"80,921"
1108,Keanu, Keegan-Michael Key, Jordan Peele, Tiffany Haddish, Method Man,Action, Comedy, Crime,20.57,R ,"50,447"
1109,The Devil's Own, Harrison Ford, Brad Pitt, Margaret Colin, Rubén Blades,Action, Crime, Drama,42.87,R ,"68,382"
1110,Jack the Giant Slayer, Nicholas Hoult, Stanley Tucci, Ewan McGregor, Bill Nighy,Action, Adventure, Fantasy,65.19,PG-13 ,"142,692"
1111,Zathura: A Space Adventure, Josh Hutcherson, Jonah Bobo, Dax Shepard, Tim Robbins,Action, Adventure, Comedy,29.26,PG ,"109,617"
1112,Jack Ryan: Shadow Recruit, Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh,Action, Drama, Thriller,50.58,PG-13 ,"135,073"
1113,Tower Heist, Eddie Murphy, Ben Stiller, Casey Affleck, Alan Alda,Action, Comedy, Crime,78.05,PG-13 ,"147,915"
1114,Taken 2, Liam Neeson, Famke Janssen, Maggie Grace, Leland Orser,Action, Crime, Thriller,139.85,PG-13 ,"313,881"
1115,Blown Away, Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges,Action, Crime, Drama,30.16,R ,"32,531"
1116,Copshop, Gerard Butler, Frank Grillo, Alexis Louder, Toby Huss,Action, Thriller,Nan,Nan,R ,"34,599"
1117,The Brothers Grimsby, Sacha Baron Cohen, Mark Strong, Rebel Wilson, Freddie Crowder,Action, Adventure, Comedy,6.86,R ,"106,657"
1118,Takers, Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy,Action, Crime, Drama,57.74,PG-13 ,"64,284"
1119,The Wall, Aaron Taylor-Johnson, John Cena, Laith Nakli,Nan,Action, Drama, Thriller,1.80,R ,"28,654"
1120,Hard Target, Jean-Claude Van Damme, Lance Henriksen, Yancy Butler, Chuck Pfarrer,Action, Crime, Thriller,32.59,R ,"53,731"
1121,TMNT, Patrick Stewart, Mako, Chris Evans, Sarah Michelle Gellar,Animation, Action, Adventure,54.15,PG ,"66,307"
1122,Moonraker, Roger Moore, Lois Chiles, Michael Lonsdale, Richard Kiel,Action, Adventure, Sci-Fi,70.31,PG ,"104,681"
1123,The Toxic Avenger, Andree Maranda, Mitch Cohen, Jennifer Babtist, Cindy Manion,Action, Comedy, Horror,Nan,R ,"30,077"
1124,Feast, Navi Rawat, Krista Allen, Balthazar Getty, Judah Friedlander,Action, Comedy, Horror,0.05,R ,"32,883"
1125,Death Race 2000, David Carradine, Sylvester Stallone, Simone Griffeth, Mary Woronov,Action, Comedy, Sci-Fi,8.00,R ,"29,251"
1126,Shanghai Knights, Jackie Chan, Owen Wilson, Fann Wong, Aaron Taylor-Johnson,Action, Adventure, Comedy,60.48,PG-13 ,"109,425"
1127,Johnny English, Rowan Atkinson, John Malkovich, Natalie Imbruglia, Tasha de Vasconcelos,Action, Adventure, Comedy,28.08,PG ,"166,782"
1128,Rogue, Michael Vartan, Radha Mitchell, Sam Worthington, Caroline Brazier,Action, Drama, Horror,0.01,R ,"32,083"
1129,Resident Evil: Extinction, Milla Jovovich, Ali Larter, Oded Fehr, Iain Glen,Action, Horror, Sci-Fi,50.65,R ,"200,316"
1130,Rising Sun, Sean Connery, Wesley Snipes, Harvey Keitel, Cary-Hiroyuki Tagawa,Action, Crime, Drama,63.10,R ,"47,216"
1131,Redemption, Jason Statham, Agata Buzek, Vicky McClure, Benedict Wong,Action, Crime, Drama,0.03,R ,"74,465"
1132,Next, Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann,Action, Sci-Fi, Thriller,18.21,PG-13 ,"162,456"
1133,Lionheart, Jean-Claude Van Damme, Harrison Page, Deborah Rennard, Lisa Pelikan,Action, Crime, Drama,24.08,R ,"37,937"
1134,Captain Underpants: The First Epic Movie, Kevin Hart, Thomas Middleditch, Ed Helms, Nick Kroll,Animation, Action, Adventure,73.92,PG ,"30,254"
1135,The Outsider, Jared Leto, Tadanobu Asano, Kippei Shîna, Shioli Kutsuna,Action, Crime, Drama,Nan,TV-MA ,"27,558"
1136,Johnny English Strikes Again, Rowan Atkinson, Ben Miller, Olga Kurylenko, Emma Thompson,Action, Adventure, Comedy,4.41,PG ,"77,764"
1137,War, Jet Li, Jason Statham, Nadine Velazquez, John Lone,Action, Crime, Thriller,22.49,R ,"94,102"
1138,The Silencing, Nikolaj Coster-Waldau, Caleb Ellsworth-Clark, Josh Cruddas, Annabelle Wallis,Action, Crime, Mystery,Nan,R ,"28,316"
1139,Outlander, Jim Caviezel, Sophia Myles, Ron Perlman, Jack Huston,Action, Adventure, Sci-Fi,0.16,R ,"77,020"
1140,Stuber, Dave Bautista, Kumail Nanjiani, Mira Sorvino, Natalie Morales,Action, Comedy, Crime,22.37,R ,"49,540"
1141,Destroyer, Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan,Action, Crime, Drama,1.53,R ,"30,729"
1142,The Saint, Val Kilmer, Elisabeth Shue, Rade Serbedzija, Valeriy Nikolaev,Action, Adventure, Romance,61.36,PG-13 ,"70,547"
1143,Astro Boy, Freddie Highmore, Nicolas Cage, Kristen Bell, Charlize Theron,Animation, Action, Adventure,19.55,PG ,"38,282"
1144,Pokémon: The First Movie - Mewtwo Strikes Back, Veronica Taylor, Rachael Lillis, Eric Stuart, Rica Matsumoto,Animation, Action, Adventure,85.74,G ,"44,421"
1145,The Boondock Saints II: All Saints Day, Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.,Action, Thriller,Nan,10.27,R ,"65,725"
1146,The November Man, Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich,Action, Thriller,Nan,24.98,R ,"69,223"
1147,The Eagle, Channing Tatum, Jamie Bell, Donald Sutherland, István Göz,Action, Adventure, Drama,19.49,PG-13 ,"72,034"
1148,Loaded Weapon 1, Emilio Estevez, Samuel L. Jackson, Jon Lovitz, Tim Curry,Action, Comedy, Crime,27.98,PG-13 ,"49,792"
1149,Last Knights, Clive Owen, Morgan Freeman, Aksel Hennie, Payman Maadi,Action, Drama, History,Nan,R ,"44,305"
1150,Money Talks, Charlie Sheen, Chris Tucker, Heather Locklear, Elise Neal,Action, Comedy, Crime,41.07,R ,"30,418"
1151,A Lonely Place to Die, Alec Newman, Ed Speleers, Melissa George, Kate Magowan,Action, Adventure, Crime,Nan,R ,"30,046"
1152,Mr, Jackie Chan, Richard Norton, Miki Lee, Karen McLymont,Action, Adventure, Comedy,12.67,PG-13 ,"27,991"
1153,After the Sunset, Pierce Brosnan, Salma Hayek, Woody Harrelson, Don Cheadle,Action, Comedy, Crime,28.33,PG-13 ,"48,771"
1154,The Warrior's Way, Jang Dong-Gun, Kate Bosworth, Geoffrey Rush, Danny Huston,Action, Drama, Fantasy,5.66,R ,"26,795"
1155,Ong Bak 2, Tony Jaa, Sarunyu Wongkrachang, Sorapong Chatree, Primrata Dej-Udom,Action,Nan,Nan,0.10,R ,"31,322"
1156,The Legend of Tomiris, Ghassan Massoud, Aizhan Lighg, Eduardo Minett, Zarina Yeva,Action, Drama, History,Nan,TV-14 ,"42,629"
1157,Dabangg, Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan,Action, Comedy, Crime,4.63,Not Rated ,"33,400"
1158,Ant-Man and the Wasp: Quantumania, Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer,Action, Adventure, Comedy,Nan,PG-13 ,"166,964"
1159,The Lost City, Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph,Action, Adventure, Comedy,105.34,PG-13 ,"134,540"
1160,Justice League, Ben Affleck, Gal Gadot, Jason Momoa, Ezra Miller,Action, Adventure, Fantasy,229.02,PG-13 ,"463,277"
1161,San Andreas, Dwayne Johnson, Carla Gugino, Alexandra Daddario, Colton Haynes,Action, Adventure, Thriller,155.19,PG-13 ,"246,202"
1162,Ambulance, Jake Gyllenhaal, Yahya Abdul-Mateen II, Eiza González, Garret Dillahunt,Action, Crime, Drama,22.78,R ,"83,131"
1163,Mission: Impossible II, Tom Cruise, Dougray Scott, Thandiwe Newton, Ving Rhames,Action, Adventure, Thriller,215.41,PG-13 ,"353,069"
1164,The Expendables 3, Sylvester Stallone, Jason Statham, Jet Li, Antonio Banderas,Action, Adventure, Thriller,39.32,PG-13 ,"187,851"
1165,6 Underground, Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo, Ben Hardy,Action, Thriller,Nan,Nan,R ,"185,632"
1166,Jack Reacher: Never Go Back, Tom Cruise, Cobie Smulders, Aldis Hodge, Robert Knepper,Action, Crime, Drama,58.70,PG-13 ,"165,379"
1167,Lou, Allison Janney, Jurnee Smollett, Logan Marshall-Green, Ridley Asha Bateman,Action, Crime, Drama,Nan,R ,"29,780"
1168,Code 8, Kari Matchett, Robbie Amell, Penny Eizenga, Lawrence Bayne,Action, Crime, Drama,Nan,Not Rated ,"42,089"
1169,Jurassic World: Fallen Kingdom, Chris Pratt, Bryce Dallas Howard, Rafe Spall, Justice Smith,Action, Adventure, Sci-Fi,417.72,PG-13 ,"327,559"
1170,Day Shift, Jamie Foxx, Dave Franco, Natasha Liu Bordizzo, Meagan Good,Action, Comedy, Fantasy,Nan,R ,"83,289"
1171,Mortal Engines, Hera Hilmar, Robert Sheehan, Hugo Weaving, Jihae,Action, Adventure, Fantasy,15.95,PG-13 ,"130,998"
1172,Lightyear, Chris Evans, Keke Palmer, Peter Sohn, Taika Waititi,Animation, Action, Adventure,118.31,PG ,"114,155"
1173,Rambo: Last Blood, Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza,Action, Crime, Thriller,44.82,R ,"103,374"
1174,Blood Red Sky, Peri Baumeister, Carl Anton Koch, Alexander Scheer, Kais Setti,Action, Adventure, Drama,Nan,TV-MA ,"51,611"
1175,The Sorcerer's Apprentice, Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer,Action, Adventure, Family,63.15,PG ,"165,941"
1176,RoboCop, Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish,Action, Crime, Sci-Fi,58.61,PG-13 ,"233,623"
1177,Superman Returns, Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden,Action, Adventure, Sci-Fi,200.08,PG-13 ,"287,276"
1178,Hitman's Wife's Bodyguard, Ryan Reynolds, Samuel L. Jackson, Salma Hayek, Antonio Banderas,Action, Comedy, Crime,Nan,R ,"99,732"
1179,Days of Thunder, Tom Cruise, Nicole Kidman, Robert Duvall, Randy Quaid,Action, Drama, Sport,82.67,PG-13 ,"92,412"
1180,Rampage, Dwayne Johnson, Naomie Harris, Malin Akerman, Jeffrey Dean Morgan,Action, Adventure, Sci-Fi,101.03,PG-13 ,"175,739"
1181,Snow White and the Huntsman, Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin,Action, Adventure, Drama,155.33,PG-13 ,"295,172"
1182,Mile 22, Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich,Action, Thriller,Nan,36.11,R ,"83,310"
1183,The Girl in the Spider's Web, Claire Foy, Beau Gadsdon, Sverrir Gudnason, LaKeith Stanfield,Action, Crime, Drama,14.84,R ,"49,503"
1184,I Am Number Four, Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer,Action, Adventure, Sci-Fi,55.10,PG-13 ,"241,905"
1185,Die Another Day, Pierce Brosnan, Halle Berry, Rosamund Pike, Toby Stephens,Action, Adventure, Thriller,160.94,PG-13 ,"223,603"
1186,Crawl, Kaya Scodelario, Barry Pepper, Morfydd Clark, Ross Anderson,Action, Adventure, Horror,39.01,R ,"88,501"
1187,Jumper, Hayden Christensen, Samuel L. Jackson, Jamie Bell, Rachel Bilson,Action, Adventure, Sci-Fi,80.17,PG-13 ,"313,849"
1188,Lifeforce, Steve Railsback, Mathilda May, Peter Firth, Frank Finlay,Action, Horror, Mystery,11.60,R ,"27,452"
1189,Dora and the Lost City of Gold, Isabela Merced, Eugenio Derbez, Michael Peña, Eva Longoria,Action, Adventure, Comedy,60.48,PG ,"32,324"
1190,Resident Evil: Apocalypse, Milla Jovovich, Sienna Guillory, Eric Mabius, Oded Fehr,Action, Horror, Sci-Fi,51.20,R ,"204,551"
1191,Never Say Never Again, Sean Connery, Kim Basinger, Klaus Maria Brandauer, Max von Sydow,Action, Adventure, Thriller,55.50,PG ,"70,283"
1192,Broken Arrow, John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo,Action, Adventure, Thriller,70.77,R ,"102,036"
1193,Universal Soldier, Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross,Action, Sci-Fi,Nan,36.30,R ,"92,946"
1194,Hansel & Gretel: Witch Hunters, Jeremy Renner, Gemma Arterton, Peter Stormare, Famke Janssen,Action, Fantasy, Horror,55.70,R ,"211,310"
1195,The Huntsman: Winter's War, Chris Hemsworth, Jessica Chastain, Charlize Theron, Emily Blunt,Action, Adventure, Drama,48.39,PG-13 ,"114,240"
1196,The Protégé, Michael Keaton, Maggie Q, Samuel L. Jackson, David Rintoul,Action, Thriller,Nan,Nan,R ,"34,948"
1197,Blitz, Jason Statham, Paddy Considine, Aidan Gillen, Zawe Ashton,Action, Crime, Thriller,Nan,R ,"88,951"
1198,Push, Camilla Belle, Dakota Fanning, Chris Evans, Colin Ford,Action, Sci-Fi, Thriller,31.81,PG-13 ,"113,629"
1199,Mystery Men, Ben Stiller, Janeane Garofalo, William H. Macy, Hank Azaria,Action, Comedy, Fantasy,29.76,PG-13 ,"68,829"
1200,Vampires, James Woods, Daniel Baldwin, Sheryl Lee, Thomas Ian Griffith,Action, Horror, Thriller,20.24,R ,"61,447"
1201,Krull, Ken Marshall, Lysette Anthony, Freddie Jones, Francesca Annis,Action, Adventure, Fantasy,16.52,PG ,"34,861"
1202,The Postman, Kevin Costner, Will Patton, Larenz Tate, Olivia Williams,Action, Adventure, Drama,17.63,R ,"75,980"
1203,Mercury Rising, Bruce Willis, Miko Hughes, Alec Baldwin, Chi McBride,Action, Crime, Drama,32.94,R ,"76,095"
1204,Deep Rising, Treat Williams, Famke Janssen, Anthony Heald, Kevin J. O'Connor,Action, Adventure, Horror,11.20,R ,"38,904"
1205,The Karate Kid Part II, Pat Morita, Ralph Macchio, Pat E. Johnson, Bruce Malmuth,Action, Family, Sport,115.10,PG ,"94,202"
1206,The Sentinel, Michael Douglas, Kiefer Sutherland, Kim Basinger, Eva Longoria,Action, Crime, Thriller,36.28,PG-13 ,"50,912"
1207,Red Heat, Arnold Schwarzenegger, Jim Belushi, Peter Boyle, Ed O'Ross,Action, Comedy, Crime,34.99,R ,"73,374"
1208,Crank: High Voltage, Jason Statham, Amy Smart, Clifton Collins Jr., Dwight Yoakam,Action, Crime, Thriller,13.63,R ,"154,169"
1209,Windtalkers, Nicolas Cage, Adam Beach, Peter Stormare, Noah Emmerich,Action, Drama, War,40.91,R ,"71,299"
1210,Hit and Run, Dax Shepard, Kristen Bell, Bradley Cooper, Kristin Chenoweth,Action, Adventure, Comedy,13.75,R ,"36,855"
1211,Sphere, Dustin Hoffman, Sharon Stone, Samuel L. Jackson, Peter Coyote,Action, Mystery, Sci-Fi,37.02,PG-13 ,"109,242"
1212,Romeo Must Die, Jet Li, Aaliyah, Isaiah Washington, Russell Wong,Action, Crime, Thriller,55.97,R ,"72,074"
1213,Ride Along, Ice Cube, Kevin Hart, Tika Sumpter, John Leguizamo,Action, Comedy, Crime,134.94,PG-13 ,"118,491"
1214,American Ultra, Jesse Eisenberg, Kristen Stewart, Connie Britton, John Leguizamo,Action, Comedy,Nan,14.43,R ,"93,858"
1215,The Collection, Josh Stewart, Emma Fitzpatrick, Christopher McDonald, Randall Archer,Action, Adventure, Horror,12.84,R ,"51,882"
1216,The Jewel of the Nile, Michael Douglas, Kathleen Turner, Danny DeVito, Spyros Fokas,Action, Adventure, Comedy,75.97,PG ,"59,880"
1217,Big Stan, Rob Schneider, David Carradine, Sally Kirkland, Jennifer Morrison,Action, Comedy,Nan,Nan,R ,"45,902"
1218,Sky Captain and the World of Tomorrow, Gwyneth Paltrow, Jude Law, Angelina Jolie, Giovanni Ribisi,Action, Adventure, Mystery,37.76,PG ,"86,181"
1219,Hotel Artemis, Jodie Foster, Sofia Boutella, Dave Bautista, Sterling K. Brown,Action, Crime, Drama,6.71,R ,"55,652"
1220,Heist, Robert De Niro, Jeffrey Dean Morgan, Dave Bautista, Kate Bosworth,Action, Crime, Drama,Nan,R ,"31,568"
1221,Solomon Kane, James Purefoy, Max von Sydow, Rachel Hurd-Wood, Pete Postlethwaite,Action, Adventure, Fantasy,Nan,R ,"74,891"
1222,Red State, Michael Parks, Melissa Leo, John Goodman, Michael Angarano,Action, Crime, Horror,1.10,R ,"65,799"
1223,Broken City, Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright,Action, Crime, Drama,19.70,R ,"82,146"
1224,The Promise, Oscar Isaac, Charlotte Le Bon, Christian Bale, Daniel Giménez Cacho,Action, Adventure, Drama,Nan,PG-13 ,"177,241"
1225,30 Minutes or Less, Jesse Eisenberg, Danny McBride, Nick Swardson, Aziz Ansari,Action, Comedy, Crime,37.05,R ,"104,129"
1226,Flight of the Phoenix, Dennis Quaid, Miranda Otto, Giovanni Ribisi, Tyrese Gibson,Action, Adventure, Drama,21.01,PG-13 ,"55,591"
1227,Point of No Return, Bridget Fonda, Gabriel Byrne, Dermot Mulroney, Miguel Ferrer,Action, Crime, Drama,30.04,R ,"29,238"
1228,Hobo with a Shotgun, Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey,Action, Comedy, Horror,0.70,Not Rated ,"47,507"
1229,Ironclad, Paul Giamatti, Jason Flemyng, Brian Cox, James Purefoy,Action, Drama, History,Nan,R ,"42,889"
1230,Conquest of the Planet of the Apes, Roddy McDowall, Don Murray, Ricardo Montalban, Natalie Trundy,Action, Sci-Fi,Nan,9.81,PG ,"34,112"
1231,Undisputed, Wesley Snipes, Ving Rhames, Peter Falk, Michael Rooker,Action, Crime, Drama,12.76,R ,"33,424"
1232,"Tomorrow, When the War Began", Caitlin Stasey, Rachel Hurd-Wood, Lincoln Lewis, Deniz Akdeniz,Action, Adventure, Drama,Nan,R ,"31,571"
1233,Gringo, Joel Edgerton, Charlize Theron, David Oyelowo, Thandiwe Newton,Action, Comedy, Crime,4.97,R ,"31,248"
1234,The Replacement Killers, Chow Yun-Fat, Mira Sorvino, Michael Rooker, Kenneth Tsang,Action, Crime, Thriller,18.97,R ,"29,815"
1235,Murder at 1600, Wesley Snipes, Diane Lane, Daniel Benzali, Dennis Miller,Action, Crime, Drama,25.83,R ,"31,929"
1236,Welcome to the Punch, James McAvoy, Mark Strong, Andrea Riseborough, Peter Mullan,Action, Crime, Thriller,0.01,R ,"34,028"
1237,The Lovebirds, Issa Rae, Kumail Nanjiani, Paul Sparks, Anna Camp,Action, Comedy, Crime,Nan,R ,"26,929"
1238,Seeking Justice, Nicolas Cage, January Jones, Guy Pearce, Harold Perrineau,Action, Crime, Drama,0.04,R ,"47,140"
1239,15 Minutes, Robert De Niro, Edward Burns, Kelsey Grammer, Avery Brooks,Action, Crime, Drama,24.40,R ,"51,165"
1240,Antitrust, Ryan Phillippe, Tim Robbins, Rachael Leigh Cook, Claire Forlani,Action, Crime, Drama,10.97,PG-13 ,"29,810"
1241,Chennai Express, Deepika Padukone, Shah Rukh Khan, Sathyaraj, Nikitin Dheer,Action, Comedy, Drama,5.31,Not Rated ,"58,389"
